evidence_id,artifact_type,provenance,source_path,run_relative_source_path,locator_type,locator,source_locator,source_object_id,source_sequence,source_turn,source_attempt,description,referenced_outputs_json,referenced_sections_json,referenced_outputs_sections,resolution_status
E-ATT-000292-A0-PROMPT_PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000292_parsed.json,run/prompts/decision_mock-83265-81ed4937-dec-000292_parsed.json,whole_file,1a9b08aa27c1b7c10e9ed6c6c183b2cc792295957abf0e2db48010c599d4b4e0,1a9b08aa27c1b7c10e9ed6c6c183b2cc792295957abf0e2db48010c599d4b4e0,mock-83265-81ed4937-dec-000292#attempt-0#prompt_parsed,,79,0,prompt_parsed artifact for mock-83265-81ed4937-dec-000292 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000292-A0-QUALITY_REQUEST,quality_request,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000292_request.txt,quality_check/decision_mock-83265-81ed4937-dec-000292_request.txt,whole_file,649cc50007121c06c6c616ba02e2337d6877db42afad3f9d69bdf3124e12590e,649cc50007121c06c6c616ba02e2337d6877db42afad3f9d69bdf3124e12590e,mock-83265-81ed4937-dec-000292#attempt-0#quality_request,,79,0,quality_request artifact for mock-83265-81ed4937-dec-000292 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000292-A0-QUALITY_RESPONSE,quality_response,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000292_response.txt,quality_check/decision_mock-83265-81ed4937-dec-000292_response.txt,whole_file,3e2aca91b403490568ace227adaa62242fc786a93f7ad890d38a83edfb9cb12d,3e2aca91b403490568ace227adaa62242fc786a93f7ad890d38a83edfb9cb12d,mock-83265-81ed4937-dec-000292#attempt-0#quality_response,,79,0,quality_response artifact for mock-83265-81ed4937-dec-000292 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-DEC-000293,decision_join,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id,mock-83265-81ed4937-dec-000293,mock-83265-81ed4937-dec-000293,mock-83265-81ed4937-dec-000293,293,79,,Started/resolved decision join for mock-83265-81ed4937-dec-000293,"[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]","[""RB-078-080""]","[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]",resolved
E-ATT-000293-A0,decision_attempt,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id+attempt,mock-83265-81ed4937-dec-000293#0,mock-83265-81ed4937-dec-000293#0,mock-83265-81ed4937-dec-000293#attempt-0,293,79,0,Attempt 0: valid; reason=None,"[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]","[""RB-078-080""]","[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]",resolved
E-ATT-000293-A0-PROMPT_USER,prompt_user,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000293_user.json,run/prompts/decision_mock-83265-81ed4937-dec-000293_user.json,whole_file,1128d5cabe8f883df3af306b13efcbcda5be36df85f2681de1fafaf90da38a68,1128d5cabe8f883df3af306b13efcbcda5be36df85f2681de1fafaf90da38a68,mock-83265-81ed4937-dec-000293#attempt-0#prompt_user,,79,0,prompt_user artifact for mock-83265-81ed4937-dec-000293 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000293-A0-PROMPT_RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000293_response.json,run/prompts/decision_mock-83265-81ed4937-dec-000293_response.json,whole_file,51093c616aeb6915c7070f838bb0d849c15e7213e4862b7967e59ace2eb96e15,51093c616aeb6915c7070f838bb0d849c15e7213e4862b7967e59ace2eb96e15,mock-83265-81ed4937-dec-000293#attempt-0#prompt_response,,79,0,prompt_response artifact for mock-83265-81ed4937-dec-000293 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000293-A0-PROMPT_PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000293_parsed.json,run/prompts/decision_mock-83265-81ed4937-dec-000293_parsed.json,whole_file,3acf8f3284e2270920b934c577e0906e058a3e944c18f892eac00d8b9f5fd3cf,3acf8f3284e2270920b934c577e0906e058a3e944c18f892eac00d8b9f5fd3cf,mock-83265-81ed4937-dec-000293#attempt-0#prompt_parsed,,79,0,prompt_parsed artifact for mock-83265-81ed4937-dec-000293 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000293-A0-QUALITY_REQUEST,quality_request,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000293_request.txt,quality_check/decision_mock-83265-81ed4937-dec-000293_request.txt,whole_file,080a8df130f1a6450054ade59bc40d85039ee3d60b17f4aa93c446d7c6c3fe7c,080a8df130f1a6450054ade59bc40d85039ee3d60b17f4aa93c446d7c6c3fe7c,mock-83265-81ed4937-dec-000293#attempt-0#quality_request,,79,0,quality_request artifact for mock-83265-81ed4937-dec-000293 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000293-A0-QUALITY_RESPONSE,quality_response,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000293_response.txt,quality_check/decision_mock-83265-81ed4937-dec-000293_response.txt,whole_file,114d9667cc494f4a900e317905cd2e99582575a315e166fdb73947f9a4cf34fa,114d9667cc494f4a900e317905cd2e99582575a315e166fdb73947f9a4cf34fa,mock-83265-81ed4937-dec-000293#attempt-0#quality_response,,79,0,quality_response artifact for mock-83265-81ed4937-dec-000293 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-DEC-000294,decision_join,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id,mock-83265-81ed4937-dec-000294,mock-83265-81ed4937-dec-000294,mock-83265-81ed4937-dec-000294,294,79,,Started/resolved decision join for mock-83265-81ed4937-dec-000294,"[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]","[""RB-078-080""]","[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]",resolved
E-ATT-000294-A0,decision_attempt,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id+attempt,mock-83265-81ed4937-dec-000294#0,mock-83265-81ed4937-dec-000294#0,mock-83265-81ed4937-dec-000294#attempt-0,294,79,0,Attempt 0: valid; reason=None,"[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]","[""RB-078-080""]","[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]",resolved
E-ATT-000294-A0-PROMPT_USER,prompt_user,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000294_user.json,run/prompts/decision_mock-83265-81ed4937-dec-000294_user.json,whole_file,1f6271088fbc1261cdcf5b39babd5adcb0393e5e1cf3d55b322c72b44cd7f561,1f6271088fbc1261cdcf5b39babd5adcb0393e5e1cf3d55b322c72b44cd7f561,mock-83265-81ed4937-dec-000294#attempt-0#prompt_user,,79,0,prompt_user artifact for mock-83265-81ed4937-dec-000294 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000294-A0-PROMPT_RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000294_response.json,run/prompts/decision_mock-83265-81ed4937-dec-000294_response.json,whole_file,c8c78825733eb1cdc03b0a51f59635b5f282727c785b1c4ac8a81736f5702841,c8c78825733eb1cdc03b0a51f59635b5f282727c785b1c4ac8a81736f5702841,mock-83265-81ed4937-dec-000294#attempt-0#prompt_response,,79,0,prompt_response artifact for mock-83265-81ed4937-dec-000294 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000294-A0-PROMPT_PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000294_parsed.json,run/prompts/decision_mock-83265-81ed4937-dec-000294_parsed.json,whole_file,51c871a96096f06e8b7086b0b2ea57471dbf57d6826823f761b17d67a1f1282f,51c871a96096f06e8b7086b0b2ea57471dbf57d6826823f761b17d67a1f1282f,mock-83265-81ed4937-dec-000294#attempt-0#prompt_parsed,,79,0,prompt_parsed artifact for mock-83265-81ed4937-dec-000294 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000294-A0-QUALITY_REQUEST,quality_request,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000294_request.txt,quality_check/decision_mock-83265-81ed4937-dec-000294_request.txt,whole_file,6ed1a0c6f7e812d216874631aefea4734dae9ba1a27d74ad73506f50b8a80eac,6ed1a0c6f7e812d216874631aefea4734dae9ba1a27d74ad73506f50b8a80eac,mock-83265-81ed4937-dec-000294#attempt-0#quality_request,,79,0,quality_request artifact for mock-83265-81ed4937-dec-000294 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000294-A0-QUALITY_RESPONSE,quality_response,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000294_response.txt,quality_check/decision_mock-83265-81ed4937-dec-000294_response.txt,whole_file,a31d63d027812a50ae4de822eeac7426386deb8cc03d369a24acdeb5698f2446,a31d63d027812a50ae4de822eeac7426386deb8cc03d369a24acdeb5698f2446,mock-83265-81ed4937-dec-000294#attempt-0#quality_response,,79,0,quality_response artifact for mock-83265-81ed4937-dec-000294 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-DEC-000295,decision_join,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id,mock-83265-81ed4937-dec-000295,mock-83265-81ed4937-dec-000295,mock-83265-81ed4937-dec-000295,295,79,,Started/resolved decision join for mock-83265-81ed4937-dec-000295,"[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]","[""RB-078-080""]","[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]",resolved
E-ATT-000295-A0,decision_attempt,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id+attempt,mock-83265-81ed4937-dec-000295#0,mock-83265-81ed4937-dec-000295#0,mock-83265-81ed4937-dec-000295#attempt-0,295,79,0,Attempt 0: valid; reason=None,"[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]","[""RB-078-080""]","[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]",resolved
E-ATT-000295-A0-PROMPT_USER,prompt_user,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000295_user.json,run/prompts/decision_mock-83265-81ed4937-dec-000295_user.json,whole_file,da5d8428540b7839b71f43bc0aa34b619f2c6671103d9003d940699e6db6c1b7,da5d8428540b7839b71f43bc0aa34b619f2c6671103d9003d940699e6db6c1b7,mock-83265-81ed4937-dec-000295#attempt-0#prompt_user,,79,0,prompt_user artifact for mock-83265-81ed4937-dec-000295 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000295-A0-PROMPT_RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000295_response.json,run/prompts/decision_mock-83265-81ed4937-dec-000295_response.json,whole_file,3c950908b2d5e6082b9bbde78a768127f9946abe173a809fa620a7f3a426399d,3c950908b2d5e6082b9bbde78a768127f9946abe173a809fa620a7f3a426399d,mock-83265-81ed4937-dec-000295#attempt-0#prompt_response,,79,0,prompt_response artifact for mock-83265-81ed4937-dec-000295 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000295-A0-PROMPT_PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000295_parsed.json,run/prompts/decision_mock-83265-81ed4937-dec-000295_parsed.json,whole_file,df0c0dd5f9a24c3ebad915f649b0672936877ab68e3c1aee499a4f2db8ca55bc,df0c0dd5f9a24c3ebad915f649b0672936877ab68e3c1aee499a4f2db8ca55bc,mock-83265-81ed4937-dec-000295#attempt-0#prompt_parsed,,79,0,prompt_parsed artifact for mock-83265-81ed4937-dec-000295 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000295-A0-QUALITY_REQUEST,quality_request,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000295_request.txt,quality_check/decision_mock-83265-81ed4937-dec-000295_request.txt,whole_file,df5f1810d4154d3b743516f8873d20ab3038ab2c78648e2f17bbdc843477c9c4,df5f1810d4154d3b743516f8873d20ab3038ab2c78648e2f17bbdc843477c9c4,mock-83265-81ed4937-dec-000295#attempt-0#quality_request,,79,0,quality_request artifact for mock-83265-81ed4937-dec-000295 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000295-A0-QUALITY_RESPONSE,quality_response,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000295_response.txt,quality_check/decision_mock-83265-81ed4937-dec-000295_response.txt,whole_file,312bf5ad66d9488edd73b27c7531fd41c127e662b2cd446fffaa004012e9941c,312bf5ad66d9488edd73b27c7531fd41c127e662b2cd446fffaa004012e9941c,mock-83265-81ed4937-dec-000295#attempt-0#quality_response,,79,0,quality_response artifact for mock-83265-81ed4937-dec-000295 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-DEC-000296,decision_join,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id,mock-83265-81ed4937-dec-000296,mock-83265-81ed4937-dec-000296,mock-83265-81ed4937-dec-000296,296,79,,Started/resolved decision join for mock-83265-81ed4937-dec-000296,"[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]","[""RB-078-080""]","[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]",resolved
E-ATT-000296-A0,decision_attempt,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id+attempt,mock-83265-81ed4937-dec-000296#0,mock-83265-81ed4937-dec-000296#0,mock-83265-81ed4937-dec-000296#attempt-0,296,79,0,Attempt 0: valid; reason=None,"[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]","[""RB-078-080""]","[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]",resolved
E-ATT-000296-A0-PROMPT_USER,prompt_user,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000296_user.json,run/prompts/decision_mock-83265-81ed4937-dec-000296_user.json,whole_file,77800deec55525d262792522b5afd1b00bbee5823d592ce40587b55559c163be,77800deec55525d262792522b5afd1b00bbee5823d592ce40587b55559c163be,mock-83265-81ed4937-dec-000296#attempt-0#prompt_user,,79,0,prompt_user artifact for mock-83265-81ed4937-dec-000296 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000296-A0-PROMPT_RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000296_response.json,run/prompts/decision_mock-83265-81ed4937-dec-000296_response.json,whole_file,c11f1863dd0c215811ef2c9553c1509a8d2ace24893c653217a8c796e4c7819f,c11f1863dd0c215811ef2c9553c1509a8d2ace24893c653217a8c796e4c7819f,mock-83265-81ed4937-dec-000296#attempt-0#prompt_response,,79,0,prompt_response artifact for mock-83265-81ed4937-dec-000296 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000296-A0-PROMPT_PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000296_parsed.json,run/prompts/decision_mock-83265-81ed4937-dec-000296_parsed.json,whole_file,b48c84fc70f3a6609bacc043482d4010bee10cd23c8ae0b1c82b8f36e78e89de,b48c84fc70f3a6609bacc043482d4010bee10cd23c8ae0b1c82b8f36e78e89de,mock-83265-81ed4937-dec-000296#attempt-0#prompt_parsed,,79,0,prompt_parsed artifact for mock-83265-81ed4937-dec-000296 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000296-A0-QUALITY_REQUEST,quality_request,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000296_request.txt,quality_check/decision_mock-83265-81ed4937-dec-000296_request.txt,whole_file,20620659db01ececce8413ca974b10ea52e27928663f88bea93cd976cf07ce79,20620659db01ececce8413ca974b10ea52e27928663f88bea93cd976cf07ce79,mock-83265-81ed4937-dec-000296#attempt-0#quality_request,,79,0,quality_request artifact for mock-83265-81ed4937-dec-000296 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000296-A0-QUALITY_RESPONSE,quality_response,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000296_response.txt,quality_check/decision_mock-83265-81ed4937-dec-000296_response.txt,whole_file,16840358a317dbce0be96ae36a9fad123719b8befcba08735d4555d9e88ee8c9,16840358a317dbce0be96ae36a9fad123719b8befcba08735d4555d9e88ee8c9,mock-83265-81ed4937-dec-000296#attempt-0#quality_response,,79,0,quality_response artifact for mock-83265-81ed4937-dec-000296 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-DEC-000297,decision_join,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id,mock-83265-81ed4937-dec-000297,mock-83265-81ed4937-dec-000297,mock-83265-81ed4937-dec-000297,297,79,,Started/resolved decision join for mock-83265-81ed4937-dec-000297,"[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]","[""RB-078-080""]","[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]",resolved
E-ATT-000297-A0,decision_attempt,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id+attempt,mock-83265-81ed4937-dec-000297#0,mock-83265-81ed4937-dec-000297#0,mock-83265-81ed4937-dec-000297#attempt-0,297,79,0,Attempt 0: valid; reason=None,"[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]","[""RB-078-080""]","[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]",resolved
E-ATT-000297-A0-PROMPT_USER,prompt_user,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000297_user.json,run/prompts/decision_mock-83265-81ed4937-dec-000297_user.json,whole_file,686ea81c4231e136089d9e0bc50adb9c0326b77ab279f69a864250fdf18c9eac,686ea81c4231e136089d9e0bc50adb9c0326b77ab279f69a864250fdf18c9eac,mock-83265-81ed4937-dec-000297#attempt-0#prompt_user,,79,0,prompt_user artifact for mock-83265-81ed4937-dec-000297 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000297-A0-PROMPT_RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000297_response.json,run/prompts/decision_mock-83265-81ed4937-dec-000297_response.json,whole_file,6e3a22b3ef0216ad7dcbe136804425e511e66381614969f29f47fa1dca4a73ec,6e3a22b3ef0216ad7dcbe136804425e511e66381614969f29f47fa1dca4a73ec,mock-83265-81ed4937-dec-000297#attempt-0#prompt_response,,79,0,prompt_response artifact for mock-83265-81ed4937-dec-000297 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000297-A0-PROMPT_PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000297_parsed.json,run/prompts/decision_mock-83265-81ed4937-dec-000297_parsed.json,whole_file,717471427a815073936c6165d9385811911678aea095681a9dac1cbd9d3e866b,717471427a815073936c6165d9385811911678aea095681a9dac1cbd9d3e866b,mock-83265-81ed4937-dec-000297#attempt-0#prompt_parsed,,79,0,prompt_parsed artifact for mock-83265-81ed4937-dec-000297 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000297-A0-QUALITY_REQUEST,quality_request,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000297_request.txt,quality_check/decision_mock-83265-81ed4937-dec-000297_request.txt,whole_file,f931e18844b52f3c76cb702cdbee82d786718188863bbfdb052f3acf462fed50,f931e18844b52f3c76cb702cdbee82d786718188863bbfdb052f3acf462fed50,mock-83265-81ed4937-dec-000297#attempt-0#quality_request,,79,0,quality_request artifact for mock-83265-81ed4937-dec-000297 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000297-A0-QUALITY_RESPONSE,quality_response,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000297_response.txt,quality_check/decision_mock-83265-81ed4937-dec-000297_response.txt,whole_file,49654e740dcc70715b20f89a7c34d473e9ca63f01f4e9d3097d604993b9a9f67,49654e740dcc70715b20f89a7c34d473e9ca63f01f4e9d3097d604993b9a9f67,mock-83265-81ed4937-dec-000297#attempt-0#quality_response,,79,0,quality_response artifact for mock-83265-81ed4937-dec-000297 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
